Entity,Code,Year,Population,Continent
DMPOC-9,NA,202206,11,DMPOC-9
CAL-4,NA,202412,18,CAL-4
DSPLGHT-15,NA,202307,18,DSPLGHT-15
DSPLGHT-15,NA,202308,18,DSPLGHT-15
DSPLGHT-15,NA,202503,18,DSPLGHT-15
BNP-5,NA,202205,18,BNP-5
BNP-5,NA,202310,18,BNP-5
CAL-3,NA,202304,18,CAL-3
DSPC-9,NA,202302,18,DSPC-9
DSPC-17,NA,202311,18,DSPC-17
DSPC-17,NA,202502,18,DSPC-17
DSPC-18,NA,202408,18,DSPC-18
ERRC-5,NA,202308,18,ERRC-5
ERRC-5,NA,202310,18,ERRC-5
ERRC-5,NA,202311,18,ERRC-5
ERRC-5,NA,202505,18,ERRC-5
LD-8,NA,202308,18,LD-8
LD-8,NA,202309,18,LD-8
LD-8,NA,202311,18,LD-8
LD-8,NA,202405,18,LD-8
LD-8,NA,202406,18,LD-8
PKL-11,NA,202308,18,PKL-11
PKL-11,NA,202412,18,PKL-11
PKL-16,NA,202308,18,PKL-16
PKL-16,NA,202504,18,PKL-16
PKL-17,NA,202402,18,PKL-17
PKL-17,NA,202410,18,PKL-17
READ-2,NA,202209,18,READ-2
READ-9,NA,202210,18,READ-9
REMINDER-1,NA,202407,18,REMINDER-1
DMC-3C,NA,202311,18,DMC-3C
DMC-3C,NA,202410,18,DMC-3C
DMC-3F,NA,202410,18,DMC-3F
DMC-3G,NA,202312,18,DMC-3G
DMC-3H,NA,202407,18,DMC-3H
LD-1,NA,202210,18,LD-1
LD-1,NA,202401,18,LD-1
PKL-5,NA,202308,18,PKL-5
PKL-5,NA,202311,18,PKL-5
PKL-5,NA,202407,18,PKL-5
PKL-9,NA,202503,18,PKL-9
SET-18,NA,202209,18,SET-18
SET-18,NA,202210,18,SET-18
SET-18,NA,202307,18,SET-18
SET-18,NA,202403,18,SET-18
SET-18,NA,202406,18,SET-18
SET-18,NA,202409,18,SET-18
SET-18,NA,202502,18,SET-18
DMC-6A,NA,202310,18,DMC-6A
DMC-6A,NA,202403,18,DMC-6A
DMC-6C,NA,202502,18,DMC-6C
DMC-9A,NA,202304,18,DMC-9A
DMC-9E,NA,202306,18,DMC-9E
DMC-9E,NA,202309,18,DMC-9E
DMC-9K,NA,202407,18,DMC-9K
DMC-9S,NA,202304,18,DMC-9S
ERRPOC-29,NA,202410,18,ERRPOC-29
ERRPOC-44,NA,202212,18,ERRPOC-44
ERRPOC-44,NA,202311,18,ERRPOC-44
ERRPOC-44,NA,202411,18,ERRPOC-44
ERRPOC-44,NA,202504,18,ERRPOC-44
ERRPOC-46,NA,202308,18,ERRPOC-46
LD-9,NA,202305,18,LD-9
LD-9,NA,202403,18,LD-9
LSREAD-22,NA,202409,18,LSREAD-22
WRLESS-2,NA,202211,18,WRLESS-2
WRLESS-2,NA,202303,18,WRLESS-2
WRLESS-2,NA,202305,18,WRLESS-2
LSDSPC-20L,NA,202305,18,LSDSPC-20L
LSDSPC-22,NA,202307,18,LSDSPC-22
LSINSERTION-22,NA,202412,18,LSINSERTION-22
BARPOC-4,NA,202410,18,BARPOC-4
BARPOC-4,NA,202411,18,BARPOC-4
BARPOC-4,NA,202412,18,BARPOC-4
DMPOC-10,NA,202311,18,DMPOC-10
LSINSERTION-13,NA,202501,18,LSINSERTION-13
DMPOC-9,NA,202211,18,DMPOC-9
DSPLGHT-15,NA,202303,17,DSPLGHT-15
DSPLGHT-15,NA,202310,17,DSPLGHT-15
DSPLGHT-15,NA,202403,17,DSPLGHT-15
DSPLGHT-15,NA,202411,17,DSPLGHT-15
BNP-5,NA,202311,17,BNP-5
BNP-5,NA,202401,17,BNP-5
BNP-5,NA,202408,17,BNP-5
BNP-5,NA,202411,17,BNP-5
DSPC-9,NA,202205,17,DSPC-9
DSPC-9,NA,202209,17,DSPC-9
DSPC-9,NA,202210,17,DSPC-9
DSPC-18,NA,202206,17,DSPC-18
DSPLGHT-1,NA,202311,17,DSPLGHT-1
DSPLGHT-1,NA,202406,17,DSPLGHT-1
ERRC-5,NA,202207,17,ERRC-5
ERRC-5,NA,202403,17,ERRC-5
LD-8,NA,202501,17,LD-8
PKL-11,NA,202311,17,PKL-11
PKL-16,NA,202404,17,PKL-16
PKL-16,NA,202406,17,PKL-16
PKL-16,NA,202411,17,PKL-16
PKL-17,NA,202312,17,PKL-17
PKL-25,NA,202209,17,PKL-25
QUAL-41,NA,202408,17,QUAL-41
QUAL-41,NA,202503,17,QUAL-41
READ-2,NA,202302,17,READ-2
READ-4,NA,202501,17,READ-4
READ-16,NA,202407,17,READ-16
REMINDER-1,NA,202403,17,REMINDER-1
DMC-3C,NA,202404,17,DMC-3C
DMC-3G,NA,202305,17,DMC-3G
DMC-3G,NA,202306,17,DMC-3G
DMC-3G,NA,202402,17,DMC-3G
DMC-3H,NA,202310,17,DMC-3H
DMC-9F,NA,202405,17,DMC-9F
LD-1,NA,202406,17,LD-1
LD-1,NA,202304,17,LD-1
LD-4,NA,202209,17,LD-4
LD-4,NA,202211,17,LD-4
LD-4,NA,202409,17,LD-4
PKL-5,NA,202312,17,PKL-5
PKL-5,NA,202406,17,PKL-5
PKL-5,NA,202503,17,PKL-5
PKL-5,NA,202304,17,PKL-5
SET-18,NA,202212,17,SET-18
SET-18,NA,202302,17,SET-18
SET-18,NA,202408,17,SET-18
DMC-6A,NA,202410,17,DMC-6A
DMC-9E,NA,202307,17,DMC-9E
DMC-9E,NA,202403,17,DMC-9E
DMC-9K,NA,202307,17,DMC-9K
DMC-9K,NA,202308,17,DMC-9K
ERRPOC-29,NA,202205,17,ERRPOC-29
ERRPOC-29,NA,202307,17,ERRPOC-29
ERRPOC-29,NA,202406,17,ERRPOC-29
ERRPOC-29,NA,202503,17,ERRPOC-29
ERRPOC-44,NA,202303,17,ERRPOC-44
ERRPOC-44,NA,202412,17,ERRPOC-44
ERRPOC-44,NA,202501,17,ERRPOC-44
ERRPOC-44,NA,202304,17,ERRPOC-44
LSINSERTION-3,NA,202301,17,LSINSERTION-3
LD-9,NA,202207,17,LD-9
LD-9,NA,202401,17,LD-9
LD-9,NA,202502,17,LD-9
QUAL-38,NA,202310,17,QUAL-38
DMC-9Q,NA,202504,17,DMC-9Q
LSDSPC-22,NA,202308,17,LSDSPC-22
BARPOC-4,NA,202502,17,BARPOC-4
DMPOC-11,NA,202404,17,DMPOC-11
DMPOC-10,NA,202401,17,DMPOC-10
LSINSERTION-13,NA,202502,17,LSINSERTION-13
LSREAD-31,NA,202411,17,LSREAD-31
LSPKL-24,NA,202503,17,LSPKL-24
DSPLGHT-15,NA,202406,13,DSPLGHT-15
BNP-5,NA,202209,13,BNP-5
BNP-5,NA,202406,13,BNP-5
DSPC-9,NA,202208,13,DSPC-9
DSPC-18,NA,202505,13,DSPC-18
ERRC-5,NA,202412,13,ERRC-5
LD-8,NA,202411,13,LD-8
PKL-11,NA,202411,13,PKL-11
PKL-16,NA,202309,13,PKL-16
PKL-16,NA,202311,13,PKL-16
PKL-17,NA,202206,13,PKL-17
PKL-17,NA,202308,13,PKL-17
PKL-25,NA,202212,13,PKL-25
QUAL-41,NA,202307,13,QUAL-41
QUAL-41,NA,202411,13,QUAL-41
READ-4,NA,202411,13,READ-4
READ-4,NA,202304,13,READ-4
READ-9,NA,202207,13,READ-9
READ-9,NA,202311,13,READ-9
READ-9,NA,202312,13,READ-9
DMC-3C,NA,202306,13,DMC-3C
DMC-3C,NA,202312,13,DMC-3C
DMC-3C,NA,202405,13,DMC-3C
DMC-3F,NA,202503,13,DMC-3F
DMC-3G,NA,202406,13,DMC-3G
DMC-3H,NA,202312,13,DMC-3H
DMC-9I,NA,202304,13,DMC-9I
DMC-13C,NA,202504,13,DMC-13C
LD-1,NA,202310,13,LD-1
LD-1,NA,202402,13,LD-1
LD-4,NA,202205,13,LD-4
LD-4,NA,202208,13,LD-4
LD-4,NA,202301,13,LD-4
PKL-5,NA,202209,13,PKL-5
PKL-5,NA,202303,13,PKL-5
PKL-5,NA,202401,13,PKL-5
PKL-9,NA,202402,13,PKL-9
PKL-9,NA,202404,13,PKL-9
PKL-9,NA,202405,13,PKL-9
QUAL-13,NA,202401,13,QUAL-13
DMC-6A,NA,202401,13,DMC-6A
DMC-9S,NA,202310,13,DMC-9S
DMC-13D,NA,202403,13,DMC-13D
DMC-13D,NA,202405,13,DMC-13D
DMC-13D,NA,202412,13,DMC-13D
DMC-14D,NA,202309,13,DMC-14D
ERRPOC-29,NA,202209,13,ERRPOC-29
ERRPOC-44,NA,202310,13,ERRPOC-44
ERRPOC-44,NA,202403,13,ERRPOC-44
ERRPOC-45,NA,202402,13,ERRPOC-45
ERRPOC-46,NA,202206,13,ERRPOC-46
LSINSERTION-17,NA,202409,13,LSINSERTION-17
LD-9,NA,202212,13,LD-9
LD-9,NA,202309,13,LD-9
LD-9,NA,202311,13,LD-9
WRLESS-2,NA,202304,13,WRLESS-2
DMC-9Q,NA,202401,13,DMC-9Q
DMC-9Q,NA,202407,13,DMC-9Q
DMC-9Q,NA,202502,13,DMC-9Q
LSDSPC-22,NA,202205,13,LSDSPC-22
LSDSPC-22,NA,202309,13,LSDSPC-22
LSDSPC-22,NA,202310,13,LSDSPC-22
LSDSPC-22A,NA,202311,13,LSDSPC-22A
DMPOC-11,NA,202408,13,DMPOC-11
DMPOC-11,NA,202409,13,DMPOC-11
DMPOC-10,NA,202403,13,DMPOC-10
LSINSERTION-13,NA,202412,13,LSINSERTION-13
LSINSERTION-13,NA,202504,13,LSINSERTION-13
LSPKL-24,NA,202501,13,LSPKL-24
LSPKL-24,NA,202502,13,LSPKL-24
CAL-4,NA,202302,15,CAL-4
DSPLGHT-15,NA,202408,15,DSPLGHT-15
BNP-5,NA,202304,15,BNP-5
DSPC-18,NA,202207,15,DSPC-18
DSPC-18,NA,202305,15,DSPC-18
DSPC-18,NA,202503,15,DSPC-18
DSPLGHT-1,NA,202502,15,DSPLGHT-1
ERRC-5,NA,202305,15,ERRC-5
ERRC-5,NA,202502,15,ERRC-5
LD-8,NA,202212,15,LD-8
LD-8,NA,202407,15,LD-8
PKL-11,NA,202306,15,PKL-11
PKL-11,NA,202307,15,PKL-11
PKL-16,NA,202305,15,PKL-16
PKL-16,NA,202304,15,PKL-16
PKL-17,NA,202406,15,PKL-17
PKL-17,NA,202502,15,PKL-17
PKL-25,NA,202205,15,PKL-25
QUAL-39,NA,202209,15,QUAL-39
QUAL-41,NA,202406,15,QUAL-41
READ-2,NA,202311,15,READ-2
READ-4,NA,202406,15,READ-4
READ-4,NA,202502,15,READ-4
QUAL-42,NA,202503,15,QUAL-42
SET-6,NA,202408,15,SET-6
DMC-3C,NA,202308,15,DMC-3C
DMC-3F,NA,202501,15,DMC-3F
DMC-9B,NA,202304,15,DMC-9B
LD-1,NA,202303,15,LD-1
LD-1,NA,202305,15,LD-1
LD-1,NA,202308,15,LD-1
LD-1,NA,202309,15,LD-1
LD-1,NA,202411,15,LD-1
LD-1,NA,202503,15,LD-1
LD-4,NA,202210,15,LD-4
LD-4,NA,202212,15,LD-4
LD-4,NA,202412,15,LD-4
LD-5,NA,202407,15,LD-5
PKL-5,NA,202210,15,PKL-5
PKL-5,NA,202301,15,PKL-5
QUAL-5,NA,202205,15,QUAL-5
SET-18,NA,202207,15,SET-18
SET-18,NA,202309,15,SET-18
DMC-6A,NA,202402,15,DMC-6A
DMC-6A,NA,202409,15,DMC-6A
DMC-9D,NA,202305,15,DMC-9D
DMC-9K,NA,202306,15,DMC-9K
DMC-13D,NA,202502,15,DMC-13D
ERRPOC-29,NA,202207,15,ERRPOC-29
ERRPOC-29,NA,202211,15,ERRPOC-29
ERRPOC-29,NA,202308,15,ERRPOC-29
ERRPOC-44,NA,202402,15,ERRPOC-44
ERRPOC-46,NA,202205,15,ERRPOC-46
LD-9,NA,202307,15,LD-9
LD-9,NA,202504,15,LD-9
WRLESS-2,NA,202403,15,WRLESS-2
WRLESS-2,NA,202407,15,WRLESS-2
BNP-4,NA,202303,15,BNP-4
BNP-4,NA,202502,15,BNP-4
LSDSPC-22,NA,202306,15,LSDSPC-22
LSDSPC-22A,NA,202207,15,LSDSPC-22A
LSDSPC-22A,NA,202302,15,LSDSPC-22A
BARPOC-4,NA,202407,15,BARPOC-4
DMPOC-11,NA,202504,15,DMPOC-11
LSQUAL-20,NA,202410,15,LSQUAL-20
LSPKL-12,NA,202503,15,LSPKL-12
LSINSERTION-4,NA,202503,15,LSINSERTION-4
BNP-5,NA,202212,21,BNP-5
BNP-5,NA,202312,21,BNP-5
DSPC-9,NA,202411,21,DSPC-9
DSPC-17,NA,202505,21,DSPC-17
DSPC-18,NA,202303,21,DSPC-18
DSPC-18,NA,202306,21,DSPC-18
DSPC-18,NA,202412,21,DSPC-18
DSPLGHT-1,NA,202405,21,DSPLGHT-1
DSPLGHT-1,NA,202407,21,DSPLGHT-1
DSPLGHT-1,NA,202409,21,DSPLGHT-1
ERRC-5,NA,202309,21,ERRC-5
LD-8,NA,202209,21,LD-8
LD-8,NA,202408,21,LD-8
PKL-11,NA,202209,21,PKL-11
PKL-11,NA,202210,21,PKL-11
PKL-11,NA,202303,21,PKL-11
PKL-12,NA,202205,21,PKL-12
PKL-16,NA,202407,21,PKL-16
PKL-17,NA,202408,21,PKL-17
PKL-17,NA,202501,21,PKL-17
QUAL-2,NA,202312,21,QUAL-2
QUAL-3,NA,202503,21,QUAL-3
QUAL-39,NA,202207,21,QUAL-39
QUAL-39,NA,202211,21,QUAL-39
READ-2,NA,202312,21,READ-2
READ-2,NA,202406,21,READ-2
READ-2,NA,202409,21,READ-2
READ-2,NA,202504,21,READ-2
READ-4,NA,202504,21,READ-4
READ-9,NA,202208,21,READ-9
QUAL-42,NA,202502,21,QUAL-42
DMC-3G,NA,202310,21,DMC-3G
DMC-9F,NA,202406,21,DMC-9F
LD-1,NA,202403,21,LD-1
LD-1,NA,202410,21,LD-1
PKL-5,NA,202306,21,PKL-5
PKL-5,NA,202505,21,PKL-5
SET-18,NA,202205,21,SET-18
SET-18,NA,202308,21,SET-18
DMC-6A,NA,202308,21,DMC-6A
DMC-6A,NA,202311,21,DMC-6A
DMC-6A,NA,202502,21,DMC-6A
DMC-6C,NA,202412,21,DMC-6C
DMC-9D,NA,202309,21,DMC-9D
DMC-9E,NA,202404,21,DMC-9E
DMC-9K,NA,202305,21,DMC-9K
DMC-9K,NA,202311,21,DMC-9K
DMC-9K,NA,202312,21,DMC-9K
DMC-9K,NA,202403,21,DMC-9K
DMC-9S,NA,202306,21,DMC-9S
DMC-9S,NA,202405,21,DMC-9S
DMC-9S,NA,202504,21,DMC-9S
ERRPOC-29,NA,202310,21,ERRPOC-29
ERRPOC-29,NA,202501,21,ERRPOC-29
ERRPOC-45,NA,202304,21,ERRPOC-45
LSINSERTION-3,NA,202210,21,LSINSERTION-3
LD-9,NA,202412,21,LD-9
LD-9,NA,202501,21,LD-9
WRLESS-2,NA,202302,21,WRLESS-2
WRLESS-2,NA,202505,21,WRLESS-2
BARPOC-4,NA,202402,21,BARPOC-4
LSREAD-31,NA,202410,21,LSREAD-31
LSREAD-31,NA,202412,21,LSREAD-31
LSQUAL-21,NA,202502,21,LSQUAL-21
CAL-4,NA,202505,14,CAL-4
DSPLGHT-15,NA,202206,14,DSPLGHT-15
DSPLGHT-15,NA,202209,14,DSPLGHT-15
BNP-5,NA,202207,14,BNP-5
BNP-5,NA,202208,14,BNP-5
BNP-5,NA,202210,14,BNP-5
BNP-5,NA,202407,14,BNP-5
DSPC-9,NA,202211,14,DSPC-9
DSPC-17,NA,202412,14,DSPC-17
DSPC-18,NA,202212,14,DSPC-18
DSPLGHT-1,NA,202505,14,DSPLGHT-1
ERRC-5,NA,202301,14,ERRC-5
ERRC-5,NA,202401,14,ERRC-5
ERRC-5,NA,202503,14,ERRC-5
LD-8,NA,202401,14,LD-8
PKL-11,NA,202305,14,PKL-11
PKL-11,NA,202408,14,PKL-11
PKL-16,NA,202205,14,PKL-16
PKL-16,NA,202310,14,PKL-16
PKL-16,NA,202412,14,PKL-16
PKL-17,NA,202208,14,PKL-17
PKL-17,NA,202209,14,PKL-17
PKL-17,NA,202411,14,PKL-17
QUAL-39,NA,202210,14,QUAL-39
QUAL-41,NA,202309,14,QUAL-41
QUAL-41,NA,202412,14,QUAL-41
QUAL-41,NA,202502,14,QUAL-41
QUAL-41,NA,202505,14,QUAL-41
READ-2,NA,202210,14,READ-2
READ-2,NA,202501,14,READ-2
DMC-9,NA,202505,14,DMC-9
DMC-3C,NA,202408,14,DMC-3C
DMC-3C,NA,202411,14,DMC-3C
DMC-9F,NA,202305,14,DMC-9F
LD-4,NA,202206,14,LD-4
LD-4,NA,202404,14,LD-4
PKL-5,NA,202305,14,PKL-5
SET-18,NA,202505,14,SET-18
DMC-6A,NA,202312,14,DMC-6A
DMC-6A,NA,202406,14,DMC-6A
DMC-6A,NA,202412,14,DMC-6A
DMC-9K,NA,202309,14,DMC-9K
DMC-9S,NA,202505,14,DMC-9S
DMC-13D,NA,202305,14,DMC-13D
ERRPOC-29,NA,202212,14,ERRPOC-29
ERRPOC-29,NA,202301,14,ERRPOC-29
ERRPOC-46,NA,202212,14,ERRPOC-46
ERRPOC-46,NA,202301,14,ERRPOC-46
LSINSERTION-19,NA,202409,14,LSINSERTION-19
LD-9,NA,202302,14,LD-9
WRLESS-2,NA,202209,14,WRLESS-2
WRLESS-2,NA,202306,14,WRLESS-2
WRLESS-2,NA,202404,14,WRLESS-2
LSDSPC-22A,NA,202206,14,LSDSPC-22A
LSDSPC-22A,NA,202401,14,LSDSPC-22A
LSINSERTION-6,NA,202409,14,LSINSERTION-6
BARPOC-4,NA,202503,14,BARPOC-4
DMPOC-11,NA,202312,14,DMPOC-11
DMPOC-11,NA,202406,14,DMPOC-11
DMPOC-10,NA,202309,14,DMPOC-10
LSQUAL-20,NA,202411,14,LSQUAL-20
LSPKL-12,NA,202410,14,LSPKL-12
LSPKL-12,NA,202502,14,LSPKL-12
LSPKL-14,NA,202501,14,LSPKL-14
ALARM-1,NA,202212,198,ALARM-1
BNP-8,NA,202212,922,BNP-8
DMC-1,NA,202212,303,DMC-1
DMC-11,NA,202212,235,DMC-11
DSPC-19,NA,202212,20915,DSPC-19
DSPC-20,NA,202212,112807,DSPC-20
DSPC-22A,NA,202212,16170,DSPC-22A
INSERTION-3,NA,202212,95023,INSERTION-3
READ-21,NA,202212,21670,READ-21
ERRC-3,NA,202212,634,ERRC-3
INSERTION-6,NA,202212,5176,INSERTION-6
BNP-1,NA,202212,8161,BNP-1
BP-1,NA,202212,737,BP-1
DSPC-11,NA,202212,731,DSPC-11
DSPLGHT-3,NA,202212,95,DSPLGHT-3
DSPLGHT-9,NA,202212,153,DSPLGHT-9
PORT-2,NA,202212,1658,PORT-2
BNP-2,NA,202212,2780,BNP-2
DSPC-20A,NA,202212,1074,DSPC-20A
DSPC-20B,NA,202212,39986,DSPC-20B
DSPC-20L,NA,202212,14426,DSPC-20L
DSPC-21,NA,202212,8527,DSPC-21
DSPC-22,NA,202212,4804,DSPC-22
DSPLGHT-5,NA,202212,91,DSPLGHT-5
DSPLGHT-10,NA,202212,53,DSPLGHT-10
DSPLGHT-14,NA,202212,225,DSPLGHT-14
ERRC-2,NA,202212,714,ERRC-2
ERRC-7,NA,202212,493,ERRC-7
INSERTION-15,NA,202212,11225,INSERTION-15
INSERTION-19,NA,202212,6875,INSERTION-19
INSERTION-22,NA,202212,2819,INSERTION-22
READ-22,NA,202212,9715,READ-22
SET-5,NA,202212,50,SET-5
BNP-6,NA,202212,58,BNP-6
BNP-9,NA,202212,394,BNP-9
BP-2,NA,202212,358,BP-2
DSPC-15,NA,202212,141,DSPC-15
ERRC-9,NA,202212,757,ERRC-9
INSERTION-1,NA,202212,6580,INSERTION-1
INSERTION-13,NA,202212,678,INSERTION-13
INSERTION-17,NA,202212,2153,INSERTION-17
INSERTION-21,NA,202212,228,INSERTION-21
PKL-24,NA,202212,145,PKL-24
QUAL-20,NA,202212,2818,QUAL-20
QUAL-21,NA,202212,606,QUAL-21
SET-3,NA,202212,506,SET-3
TDN-3,NA,202212,1408,TDN-3
ALARM-2,NA,202212,4163,ALARM-2
ALARM-2L,NA,202212,5222,ALARM-2L
ALARM-3,NA,202212,546,ALARM-3
ALARM-3L,NA,202212,1760,ALARM-3L
APP-1A,NA,202212,510,APP-1A
APP-1B,NA,202212,465,APP-1B
APP-1C,NA,202212,82,APP-1C
APP-9,NA,202212,3853,APP-9
APP-10,NA,202212,1560,APP-10
BP-4,NA,202212,182,BP-4
BP-5,NA,202212,65,BP-5
BP-6,NA,202212,40,BP-6
BP-7,NA,202212,674,BP-7
DMC-3,NA,202212,554,DMC-3
DMC-6,NA,202212,940,DMC-6
DSPC-9,NA,202212,16,DSPC-9
DSPC-17,NA,202212,27,DSPC-17
DSPC-21L,NA,202212,3353,DSPC-21L
DSPC-22L,NA,202212,2010,DSPC-22L
DSPLGHT-1,NA,202212,56,DSPLGHT-1
DSPLGHT-2,NA,202212,131,DSPLGHT-2
DSPLGHT-4,NA,202212,139,DSPLGHT-4
DSPLGHT-8,NA,202212,239,DSPLGHT-8
DSPLGHT-13,NA,202212,473,DSPLGHT-13
ERRC-1,NA,202212,86,ERRC-1
ERRC-4,NA,202212,95,ERRC-4
ERRC-5,NA,202212,16,ERRC-5
ERRC-6,NA,202212,134,ERRC-6
ERRC-14,NA,202212,389,ERRC-14
INSERTION-4,NA,202212,399,INSERTION-4
INSERTION-18,NA,202212,115,INSERTION-18
INSERTION-20,NA,202212,261,INSERTION-20
PKL-1,NA,202212,51,PKL-1
PKL-3,NA,202212,296,PKL-3
PKL-4,NA,202212,105,PKL-4
PKL-11,NA,202212,34,PKL-11
PKL-12,NA,202212,42,PKL-12
PKL-14,NA,202212,132,PKL-14
PKL-22,NA,202212,92,PKL-22
PKL-23,NA,202212,35,PKL-23
PORT-1,NA,202212,80,PORT-1
PORT-3,NA,202212,31,PORT-3
PORT-4,NA,202212,179,PORT-4
QUAL-1,NA,202212,269,QUAL-1
QUAL-2,NA,202212,50,QUAL-2
QUAL-3,NA,202212,33,QUAL-3
QUAL-6,NA,202212,430,QUAL-6
QUAL-10,NA,202212,796,QUAL-10
QUAL-12,NA,202212,607,QUAL-12
QUAL-39,NA,202212,16,QUAL-39
QUAL-40,NA,202212,103,QUAL-40
READ-1,NA,202212,197,READ-1
READ-2,NA,202212,32,READ-2
READ-3,NA,202212,261,READ-3
READ-4,NA,202212,44,READ-4
READ-8,NA,202212,425,READ-8
READ-13,NA,202212,78,READ-13
READ-16,NA,202212,36,READ-16
READ-30,NA,202212,86,READ-30
READ-31,NA,202212,964,READ-31
REMINDER-1,NA,202212,24,REMINDER-1
SECURE-1,NA,202212,86,SECURE-1
SET-2,NA,202212,174,SET-2
SET-4,NA,202212,155,SET-4
TDN-4,NA,202212,82,TDN-4
TDN-6,NA,202212,63,TDN-6
SET-3L,NA,202212,99,SET-3L
SET-14,NA,202212,104,SET-14
DMC-13,NA,202212,360,DMC-13
DMC-14,NA,202212,1543,DMC-14
ALARM-1L,NA,202212,622,ALARM-1L
LD-2,NA,202212,91,LD-2
LD-5,NA,202212,41,LD-5
LD-7,NA,202212,197,LD-7
UPDT-1,NA,202212,29,UPDT-1
DSPPOC-5,NA,202212,239,DSPPOC-5
LSDSPC-20,NA,202212,100,LSDSPC-20
QUAL-38,NA,202212,69,QUAL-38
WRLESS-2,NA,202212,19,WRLESS-2
BARPOC-4,NA,202212,46,BARPOC-4
DMPOC-10,NA,202212,42,DMPOC-10
ERRPOC-34,NA,202212,69,ERRPOC-34
ALARM-1,NA,202207,173,ALARM-1
BNP-8,NA,202207,1055,BNP-8
DMC-1,NA,202207,202,DMC-1
DMC-11,NA,202207,228,DMC-11
DSPC-19,NA,202207,22872,DSPC-19
DSPC-20,NA,202207,123599,DSPC-20
DSPC-22A,NA,202207,33654,DSPC-22A
INSERTION-3,NA,202207,197815,INSERTION-3
READ-21,NA,202207,31602,READ-21
ERRC-3,NA,202207,812,ERRC-3
INSERTION-6,NA,202207,4972,INSERTION-6
BNP-1,NA,202207,8761,BNP-1
BP-1,NA,202207,969,BP-1
DSPC-11,NA,202207,707,DSPC-11
DSPLGHT-3,NA,202207,421,DSPLGHT-3
DSPLGHT-9,NA,202207,201,DSPLGHT-9
DSPLGHT-15,NA,202207,25,DSPLGHT-15
PORT-2,NA,202207,1604,PORT-2
BNP-2,NA,202207,3202,BNP-2
DSPC-20A,NA,202207,7647,DSPC-20A
DSPC-20B,NA,202207,52159,DSPC-20B
DSPC-20L,NA,202207,12391,DSPC-20L
DSPC-21,NA,202207,8583,DSPC-21
DSPC-22,NA,202207,5076,DSPC-22
DSPLGHT-5,NA,202207,127,DSPLGHT-5
DSPLGHT-10,NA,202207,50,DSPLGHT-10
DSPLGHT-14,NA,202207,205,DSPLGHT-14
ERRC-2,NA,202207,947,ERRC-2
ERRC-7,NA,202207,623,ERRC-7
INSERTION-15,NA,202207,12076,INSERTION-15
INSERTION-19,NA,202207,8332,INSERTION-19
INSERTION-22,NA,202207,3463,INSERTION-22
READ-22,NA,202207,7075,READ-22
SET-5,NA,202207,36,SET-5
BNP-6,NA,202207,87,BNP-6
BNP-9,NA,202207,468,BNP-9
BP-2,NA,202207,452,BP-2
DSPC-15,NA,202207,208,DSPC-15
ERRC-9,NA,202207,732,ERRC-9
INSERTION-1,NA,202207,8153,INSERTION-1
INSERTION-13,NA,202207,883,INSERTION-13
INSERTION-17,NA,202207,2631,INSERTION-17
INSERTION-21,NA,202207,380,INSERTION-21
PKL-24,NA,202207,167,PKL-24
QUAL-20,NA,202207,2780,QUAL-20
QUAL-21,NA,202207,502,QUAL-21
SET-3,NA,202207,494,SET-3
TDN-3,NA,202207,1238,TDN-3
ALARM-2,NA,202207,1639,ALARM-2
ALARM-2L,NA,202207,1505,ALARM-2L
ALARM-3,NA,202207,594,ALARM-3
ALARM-3L,NA,202207,864,ALARM-3L
APP-1A,NA,202207,209,APP-1A
APP-1B,NA,202207,290,APP-1B
APP-1C,NA,202207,64,APP-1C
APP-9,NA,202207,2274,APP-9
APP-10,NA,202207,1048,APP-10
BP-4,NA,202207,222,BP-4
BP-5,NA,202207,50,BP-5
BP-6,NA,202207,61,BP-6
BP-7,NA,202207,790,BP-7
DMC-3,NA,202207,1170,DMC-3
DMC-6,NA,202207,734,DMC-6
DSPC-17,NA,202207,32,DSPC-17
DSPC-21L,NA,202207,1926,DSPC-21L
DSPC-22L,NA,202207,1816,DSPC-22L
DSPLGHT-1,NA,202207,31,DSPLGHT-1
DSPLGHT-2,NA,202207,128,DSPLGHT-2
DSPLGHT-4,NA,202207,161,DSPLGHT-4
DSPLGHT-8,NA,202207,204,DSPLGHT-8
DSPLGHT-13,NA,202207,445,DSPLGHT-13
ERRC-1,NA,202207,71,ERRC-1
ERRC-4,NA,202207,109,ERRC-4
ERRC-6,NA,202207,175,ERRC-6
ERRC-14,NA,202207,413,ERRC-14
INSERTION-4,NA,202207,509,INSERTION-4
INSERTION-18,NA,202207,195,INSERTION-18
INSERTION-20,NA,202207,337,INSERTION-20
LD-8,NA,202207,19,LD-8
PKL-1,NA,202207,49,PKL-1
PKL-3,NA,202207,467,PKL-3
PKL-4,NA,202207,98,PKL-4
PKL-11,NA,202207,31,PKL-11
PKL-12,NA,202207,43,PKL-12
PKL-14,NA,202207,42,PKL-14
PKL-22,NA,202207,67,PKL-22
PKL-23,NA,202207,59,PKL-23
PKL-25,NA,202207,16,PKL-25
PORT-1,NA,202207,64,PORT-1
PORT-3,NA,202207,51,PORT-3
PORT-4,NA,202207,161,PORT-4
QUAL-1,NA,202207,215,QUAL-1
QUAL-2,NA,202207,26,QUAL-2
