Entity,Code,Year,Population,Continent
DSPLGHT-15,NA,2025.04,8,DSPLGHT-15
PKL-18,NA,2023.04,8,PKL-18
DSPC-18,NA,2024.07,8,DSPC-18
DSPLGHT-11,NA,2024.04,8,DSPLGHT-11
DSPLGHT-11,NA,2024.12,8,DSPLGHT-11
DSPLGHT-11,NA,2025.01,8,DSPLGHT-11
DSPLGHT-11,NA,2025.05,8,DSPLGHT-11
ERRC-5,NA,2024.06,8,ERRC-5
PKL-17,NA,2023.11,8,PKL-17
QUAL-39,NA,2022.05,8,QUAL-39
QUAL-41,NA,2023.12,8,QUAL-41
QUAL-41,NA,2025.04,8,QUAL-41
READ-6,NA,2022.10,8,READ-6
READ-6,NA,2025.03,8,READ-6
READ-9,NA,2023.07,8,READ-9
READ-9,NA,2024.02,8,READ-9
SECURE-5,NA,2023.09,8,SECURE-5
SET-6,NA,2023.02,8,SET-6
SET-6,NA,2023.08,8,SET-6
SET-6,NA,2024.12,8,SET-6
DMC-3F,NA,2023.04,8,DMC-3F
DMC-3G,NA,2024.09,8,DMC-3G
DMC-3G,NA,2025.04,8,DMC-3G
DMC-3I,NA,2023.11,8,DMC-3I
LD-1,NA,2023.12,8,LD-1
PKL-5,NA,2022.06,8,PKL-5
PKL-5,NA,2023.02,8,PKL-5
PKL-9,NA,2022.11,8,PKL-9
PKL-9,NA,2023.06,8,PKL-9
PKL-9,NA,2023.12,8,PKL-9
QUAL-5,NA,2022.12,8,QUAL-5
QUAL-5,NA,2023.01,8,QUAL-5
QUAL-5,NA,2024.07,8,QUAL-5
QUAL-14,NA,2023.11,8,QUAL-14
UPDT-1,NA,2024.03,8,UPDT-1
DMC-6A,NA,2024.11,8,DMC-6A
DMC-9D,NA,2023.04,8,DMC-9D
DMC-13D,NA,2023.10,8,DMC-13D
DMC-13D,NA,2023.11,8,DMC-13D
DMC-13D,NA,2025.01,8,DMC-13D
DMC-14D,NA,2023.04,8,DMC-14D
BARPOC-5,NA,2023.02,8,BARPOC-5
LSDSPC-19,NA,2024.02,8,LSDSPC-19
LSDSPC-19,NA,2024.06,8,LSDSPC-19
ERRPOC-29,NA,2023.05,8,ERRPOC-29
ERRPOC-29,NA,2024.11,8,ERRPOC-29
ERRPOC-35,NA,2023.12,8,ERRPOC-35
ERRPOC-35,NA,2025.02,8,ERRPOC-35
ERRPOC-44,NA,2023.02,8,ERRPOC-44
ERRPOC-44,NA,2024.06,8,ERRPOC-44
ERRPOC-45,NA,2022.05,8,ERRPOC-45
ERRPOC-45,NA,2022.11,8,ERRPOC-45
ERRPOC-46,NA,2024.02,8,ERRPOC-46
ERRPOC-46,NA,2024.03,8,ERRPOC-46
LD-9,NA,2023.10,8,LD-9
LSREAD-22,NA,2024.03,8,LSREAD-22
WRLESS-2,NA,2022.07,8,WRLESS-2
WRLESS-2,NA,2023.10,8,WRLESS-2
WRLESS-2,NA,2024.12,8,WRLESS-2
DMC-9Q,NA,2025.03,8,DMC-9Q
DMC-13B,NA,2024.04,8,DMC-13B
LSDSPC-20L,NA,2022.11,8,LSDSPC-20L
LSDSPC-22A,NA,2023.05,8,LSDSPC-22A
LSDSPC-22A,NA,2023.04,8,LSDSPC-22A
LSINSERTION-6,NA,2022.07,8,LSINSERTION-6
LSREAD-21,NA,2024.06,8,LSREAD-21
DSPPOC-14,NA,2025.03,8,DSPPOC-14
ERRPOC-28,NA,2024.09,8,ERRPOC-28
BARPOC-4,NA,2024.06,8,BARPOC-4
DMPOC-11,NA,2022.11,8,DMPOC-11
DMPOC-11,NA,2023.09,8,DMPOC-11
DMPOC-11,NA,2024.05,8,DMPOC-11
DMPOC-11,NA,2025.01,8,DMPOC-11
LSINSERTION-1,NA,2024.09,8,LSINSERTION-1
LSINSERTION-15,NA,2024.06,8,LSINSERTION-15
LSREAD-31,NA,2024.02,8,LSREAD-31
DSPPOC-16,NA,2022.11,8,DSPPOC-16
ERRPOC-27,NA,2024.01,8,ERRPOC-27
ERRPOC-41,NA,2024.04,8,ERRPOC-41
LSINSERTION-20,NA,2025.05,8,LSINSERTION-20
LSPKL-12,NA,2025.01,8,LSPKL-12
LSPKL-24,NA,2024.11,8,LSPKL-24
READPOC-1,NA,2022.05,8,READPOC-1
LSINSERTION-4,NA,2024.12,8,LSINSERTION-4
LSINSERTION-4,NA,2025.04,8,LSINSERTION-4
DMPOC-9,NA,2022.07,8,DMPOC-9
DMPOC-9,NA,2023.03,8,DMPOC-9
LSPKL-14,NA,2025.05,8,LSPKL-14
CAL-4,NA,2022.05,11,CAL-4
DSPLGHT-15,NA,2023.12,11,DSPLGHT-15
DSPLGHT-15,NA,2024.01,11,DSPLGHT-15
PKL-18,NA,2023.09,11,PKL-18
PKL-18,NA,2024.08,11,PKL-18
BNP-5,NA,2024.04,11,BNP-5
DSPC-9,NA,2022.07,11,DSPC-9
DSPLGHT-11,NA,2024.03,11,DSPLGHT-11
LD-8,NA,2024.12,11,LD-8
PKL-11,NA,2024.01,11,PKL-11
PKL-11,NA,2024.09,11,PKL-11
PKL-11,NA,2025.02,11,PKL-11
PKL-11,NA,2025.04,11,PKL-11
PKL-17,NA,2022.10,11,PKL-17
PKL-17,NA,2022.12,11,PKL-17
PKL-17,NA,2023.05,11,PKL-17
PKL-17,NA,2023.06,11,PKL-17
PKL-17,NA,2024.04,11,PKL-17
QUAL-41,NA,2023.08,11,QUAL-41
QUAL-41,NA,2023.10,11,QUAL-41
READ-4,NA,2023.08,11,READ-4
READ-4,NA,2024.07,11,READ-4
READ-6,NA,2023.09,11,READ-6
READ-9,NA,2022.09,11,READ-9
READ-9,NA,2023.02,11,READ-9
READ-9,NA,2025.03,11,READ-9
SET-6,NA,2022.10,11,SET-6
DMC-3C,NA,2023.07,11,DMC-3C
DMC-3C,NA,2023.10,11,DMC-3C
DMC-3C,NA,2024.06,11,DMC-3C
DMC-3G,NA,2024.05,11,DMC-3G
DMC-3G,NA,2024.10,11,DMC-3G
DMC-3H,NA,2023.11,11,DMC-3H
DMC-3H,NA,2024.01,11,DMC-3H
DMC-3H,NA,2024.02,11,DMC-3H
DMC-3H,NA,2024.08,11,DMC-3H
DMC-13C,NA,2025.01,11,DMC-13C
LD-1,NA,2022.12,11,LD-1
LD-1,NA,2024.05,11,LD-1
LD-1,NA,2024.07,11,LD-1
LD-4,NA,2022.07,11,LD-4
LD-4,NA,2023.04,11,LD-4
PKL-5,NA,2023.10,11,PKL-5
PKL-5,NA,2024.02,11,PKL-5
PKL-5,NA,2024.03,11,PKL-5
PKL-5,NA,2025.01,11,PKL-5
PKL-9,NA,2022.05,11,PKL-9
PKL-9,NA,2023.07,11,PKL-9
PKL-9,NA,2024.06,11,PKL-9
PKL-9,NA,2023.04,11,PKL-9
SET-18,NA,2024.07,11,SET-18
DMC-6A,NA,2023.06,11,DMC-6A
DMC-9E,NA,2023.05,11,DMC-9E
DMC-9S,NA,2023.09,11,DMC-9S
DMC-13D,NA,2025.05,11,DMC-13D
ERRPOC-29,NA,2024.07,11,ERRPOC-29
ERRPOC-46,NA,2022.08,11,ERRPOC-46
ERRPOC-46,NA,2023.06,11,ERRPOC-46
ERRPOC-46,NA,2023.07,11,ERRPOC-46
ERRPOC-46,NA,2024.07,11,ERRPOC-46
LD-9,NA,2023.08,11,LD-9
LSREAD-22,NA,2024.05,11,LSREAD-22
LSREAD-22,NA,2024.06,11,LSREAD-22
WRLESS-2,NA,2023.09,11,WRLESS-2
BNP-4,NA,2022.12,11,BNP-4
SECURE-6,NA,2024.12,11,SECURE-6
DMC-9Q,NA,2024.10,11,DMC-9Q
LSDSPC-22,NA,2024.02,11,LSDSPC-22
LSDSPC-22A,NA,2023.03,11,LSDSPC-22A
LSREAD-8,NA,2024.09,11,LSREAD-8
DMPOC-10,NA,2024.02,11,DMPOC-10
LSDSPC-21,NA,2023.08,11,LSDSPC-21
LSINSERTION-1,NA,2024.02,11,LSINSERTION-1
LSINSERTION-15,NA,2024.08,11,LSINSERTION-15
LSQUAL-20,NA,2024.12,11,LSQUAL-20
DMPOC-9,NA,2022.06,11,DMPOC-9
CAL-4,NA,2024.12,18,CAL-4
DSPLGHT-15,NA,2023.07,18,DSPLGHT-15
DSPLGHT-15,NA,2023.08,18,DSPLGHT-15
DSPLGHT-15,NA,2025.03,18,DSPLGHT-15
BNP-5,NA,2022.05,18,BNP-5
BNP-5,NA,2023.10,18,BNP-5
CAL-3,NA,2023.04,18,CAL-3
DSPC-9,NA,2023.02,18,DSPC-9
DSPC-17,NA,2023.11,18,DSPC-17
DSPC-17,NA,2025.02,18,DSPC-17
DSPC-18,NA,2024.08,18,DSPC-18
ERRC-5,NA,2023.08,18,ERRC-5
ERRC-5,NA,2023.10,18,ERRC-5
ERRC-5,NA,2023.11,18,ERRC-5
ERRC-5,NA,2025.05,18,ERRC-5
LD-8,NA,2023.08,18,LD-8
LD-8,NA,2023.09,18,LD-8
LD-8,NA,2023.11,18,LD-8
LD-8,NA,2024.05,18,LD-8
LD-8,NA,2024.06,18,LD-8
PKL-11,NA,2023.08,18,PKL-11
PKL-11,NA,2024.12,18,PKL-11
PKL-16,NA,2023.08,18,PKL-16
PKL-16,NA,2025.04,18,PKL-16
PKL-17,NA,2024.02,18,PKL-17
PKL-17,NA,2024.10,18,PKL-17
READ-2,NA,2022.09,18,READ-2
READ-9,NA,2022.10,18,READ-9
REMINDER-1,NA,2024.07,18,REMINDER-1
DMC-3C,NA,2023.11,18,DMC-3C
DMC-3C,NA,2024.10,18,DMC-3C
DMC-3F,NA,2024.10,18,DMC-3F
DMC-3G,NA,2023.12,18,DMC-3G
DMC-3H,NA,2024.07,18,DMC-3H
LD-1,NA,2022.10,18,LD-1
LD-1,NA,2024.01,18,LD-1
PKL-5,NA,2023.08,18,PKL-5
PKL-5,NA,2023.11,18,PKL-5
PKL-5,NA,2024.07,18,PKL-5
PKL-9,NA,2025.03,18,PKL-9
SET-18,NA,2022.09,18,SET-18
SET-18,NA,2022.10,18,SET-18
SET-18,NA,2023.07,18,SET-18
SET-18,NA,2024.03,18,SET-18
SET-18,NA,2024.06,18,SET-18
SET-18,NA,2024.09,18,SET-18
SET-18,NA,2025.02,18,SET-18
DMC-6A,NA,2023.10,18,DMC-6A
DMC-6A,NA,2024.03,18,DMC-6A
DMC-6C,NA,2025.02,18,DMC-6C
DMC-9A,NA,2023.04,18,DMC-9A
DMC-9E,NA,2023.06,18,DMC-9E
DMC-9E,NA,2023.09,18,DMC-9E
DMC-9K,NA,2024.07,18,DMC-9K
DMC-9S,NA,2023.04,18,DMC-9S
ERRPOC-29,NA,2024.10,18,ERRPOC-29
ERRPOC-44,NA,2022.12,18,ERRPOC-44
ERRPOC-44,NA,2023.11,18,ERRPOC-44
ERRPOC-44,NA,2024.11,18,ERRPOC-44
ERRPOC-44,NA,2025.04,18,ERRPOC-44
ERRPOC-46,NA,2023.08,18,ERRPOC-46
LD-9,NA,2023.05,18,LD-9
LD-9,NA,2024.03,18,LD-9
LSREAD-22,NA,2024.09,18,LSREAD-22
WRLESS-2,NA,2022.11,18,WRLESS-2
WRLESS-2,NA,2023.03,18,WRLESS-2
WRLESS-2,NA,2023.05,18,WRLESS-2
LSDSPC-20L,NA,2023.05,18,LSDSPC-20L
LSDSPC-22,NA,2023.07,18,LSDSPC-22
LSINSERTION-22,NA,2024.12,18,LSINSERTION-22
BARPOC-4,NA,2024.10,18,BARPOC-4
BARPOC-4,NA,2024.11,18,BARPOC-4
BARPOC-4,NA,2024.12,18,BARPOC-4
DMPOC-10,NA,2023.11,18,DMPOC-10
LSINSERTION-13,NA,2025.01,18,LSINSERTION-13
DMPOC-9,NA,2022.11,18,DMPOC-9
DSPLGHT-15,NA,2023.03,17,DSPLGHT-15
DSPLGHT-15,NA,2023.10,17,DSPLGHT-15
DSPLGHT-15,NA,2024.03,17,DSPLGHT-15
DSPLGHT-15,NA,2024.11,17,DSPLGHT-15
BNP-5,NA,2023.11,17,BNP-5
BNP-5,NA,2024.01,17,BNP-5
BNP-5,NA,2024.08,17,BNP-5
BNP-5,NA,2024.11,17,BNP-5
DSPC-9,NA,2022.05,17,DSPC-9
DSPC-9,NA,2022.09,17,DSPC-9
DSPC-9,NA,2022.10,17,DSPC-9
DSPC-18,NA,2022.06,17,DSPC-18
DSPLGHT-1,NA,2023.11,17,DSPLGHT-1
DSPLGHT-1,NA,2024.06,17,DSPLGHT-1
ERRC-5,NA,2022.07,17,ERRC-5
ERRC-5,NA,2024.03,17,ERRC-5
LD-8,NA,2025.01,17,LD-8
PKL-11,NA,2023.11,17,PKL-11
PKL-16,NA,2024.04,17,PKL-16
PKL-16,NA,2024.06,17,PKL-16
PKL-16,NA,2024.11,17,PKL-16
PKL-17,NA,2023.12,17,PKL-17
PKL-25,NA,2022.09,17,PKL-25
QUAL-41,NA,2024.08,17,QUAL-41
QUAL-41,NA,2025.03,17,QUAL-41
READ-2,NA,2023.02,17,READ-2
READ-4,NA,2025.01,17,READ-4
READ-16,NA,2024.07,17,READ-16
REMINDER-1,NA,2024.03,17,REMINDER-1
DMC-3C,NA,2024.04,17,DMC-3C
DMC-3G,NA,2023.05,17,DMC-3G
DMC-3G,NA,2023.06,17,DMC-3G
DMC-3G,NA,2024.02,17,DMC-3G
DMC-3H,NA,2023.10,17,DMC-3H
DMC-9F,NA,2024.05,17,DMC-9F
LD-1,NA,2024.06,17,LD-1
LD-1,NA,2023.04,17,LD-1
LD-4,NA,2022.09,17,LD-4
LD-4,NA,2022.11,17,LD-4
LD-4,NA,2024.09,17,LD-4
PKL-5,NA,2023.12,17,PKL-5
PKL-5,NA,2024.06,17,PKL-5
PKL-5,NA,2025.03,17,PKL-5
PKL-5,NA,2023.04,17,PKL-5
SET-18,NA,2022.12,17,SET-18
SET-18,NA,2023.02,17,SET-18
SET-18,NA,2024.08,17,SET-18
DMC-6A,NA,2024.10,17,DMC-6A
DMC-9E,NA,2023.07,17,DMC-9E
DMC-9E,NA,2024.03,17,DMC-9E
DMC-9K,NA,2023.07,17,DMC-9K
DMC-9K,NA,2023.08,17,DMC-9K
ERRPOC-29,NA,2022.05,17,ERRPOC-29
ERRPOC-29,NA,2023.07,17,ERRPOC-29
ERRPOC-29,NA,2024.06,17,ERRPOC-29
ERRPOC-29,NA,2025.03,17,ERRPOC-29
ERRPOC-44,NA,2023.03,17,ERRPOC-44
ERRPOC-44,NA,2024.12,17,ERRPOC-44
ERRPOC-44,NA,2025.01,17,ERRPOC-44
ERRPOC-44,NA,2023.04,17,ERRPOC-44
LSINSERTION-3,NA,2023.01,17,LSINSERTION-3
LD-9,NA,2022.07,17,LD-9
LD-9,NA,2024.01,17,LD-9
LD-9,NA,2025.02,17,LD-9
QUAL-38,NA,2023.10,17,QUAL-38
DMC-9Q,NA,2025.04,17,DMC-9Q
LSDSPC-22,NA,2023.08,17,LSDSPC-22
BARPOC-4,NA,2025.02,17,BARPOC-4
DMPOC-11,NA,2024.04,17,DMPOC-11
DMPOC-10,NA,2024.01,17,DMPOC-10
LSINSERTION-13,NA,2025.02,17,LSINSERTION-13
LSREAD-31,NA,2024.11,17,LSREAD-31
LSPKL-24,NA,2025.03,17,LSPKL-24
DSPLGHT-15,NA,2024.06,13,DSPLGHT-15
BNP-5,NA,2022.09,13,BNP-5
BNP-5,NA,2024.06,13,BNP-5
DSPC-9,NA,2022.08,13,DSPC-9
DSPC-18,NA,2025.05,13,DSPC-18
ERRC-5,NA,2024.12,13,ERRC-5
LD-8,NA,2024.11,13,LD-8
PKL-11,NA,2024.11,13,PKL-11
PKL-16,NA,2023.09,13,PKL-16
PKL-16,NA,2023.11,13,PKL-16
PKL-17,NA,2022.06,13,PKL-17
PKL-17,NA,2023.08,13,PKL-17
PKL-25,NA,2022.12,13,PKL-25
QUAL-41,NA,2023.07,13,QUAL-41
QUAL-41,NA,2024.11,13,QUAL-41
READ-4,NA,2024.11,13,READ-4
READ-4,NA,2023.04,13,READ-4
READ-9,NA,2022.07,13,READ-9
READ-9,NA,2023.11,13,READ-9
READ-9,NA,2023.12,13,READ-9
DMC-3C,NA,2023.06,13,DMC-3C
DMC-3C,NA,2023.12,13,DMC-3C
DMC-3C,NA,2024.05,13,DMC-3C
DMC-3F,NA,2025.03,13,DMC-3F
DMC-3G,NA,2024.06,13,DMC-3G
DMC-3H,NA,2023.12,13,DMC-3H
DMC-9I,NA,2023.04,13,DMC-9I
DMC-13C,NA,2025.04,13,DMC-13C
LD-1,NA,2023.10,13,LD-1
LD-1,NA,2024.02,13,LD-1
LD-4,NA,2022.05,13,LD-4
LD-4,NA,2022.08,13,LD-4
LD-4,NA,2023.01,13,LD-4
PKL-5,NA,2022.09,13,PKL-5
PKL-5,NA,2023.03,13,PKL-5
PKL-5,NA,2024.01,13,PKL-5
PKL-9,NA,2024.02,13,PKL-9
PKL-9,NA,2024.04,13,PKL-9
PKL-9,NA,2024.05,13,PKL-9
QUAL-13,NA,2024.01,13,QUAL-13
DMC-6A,NA,2024.01,13,DMC-6A
DMC-9S,NA,2023.10,13,DMC-9S
DMC-13D,NA,2024.03,13,DMC-13D
DMC-13D,NA,2024.05,13,DMC-13D
DMC-13D,NA,2024.12,13,DMC-13D
DMC-14D,NA,2023.09,13,DMC-14D
ERRPOC-29,NA,2022.09,13,ERRPOC-29
ERRPOC-44,NA,2023.10,13,ERRPOC-44
ERRPOC-44,NA,2024.03,13,ERRPOC-44
ERRPOC-45,NA,2024.02,13,ERRPOC-45
ERRPOC-46,NA,2022.06,13,ERRPOC-46
LSINSERTION-17,NA,2024.09,13,LSINSERTION-17
LD-9,NA,2022.12,13,LD-9
LD-9,NA,2023.09,13,LD-9
LD-9,NA,2023.11,13,LD-9
WRLESS-2,NA,2023.04,13,WRLESS-2
DMC-9Q,NA,2024.01,13,DMC-9Q
DMC-9Q,NA,2024.07,13,DMC-9Q
DMC-9Q,NA,2025.02,13,DMC-9Q
LSDSPC-22,NA,2022.05,13,LSDSPC-22
LSDSPC-22,NA,2023.09,13,LSDSPC-22
LSDSPC-22,NA,2023.10,13,LSDSPC-22
LSDSPC-22A,NA,2023.11,13,LSDSPC-22A
DMPOC-11,NA,2024.08,13,DMPOC-11
DMPOC-11,NA,2024.09,13,DMPOC-11
DMPOC-10,NA,2024.03,13,DMPOC-10
LSINSERTION-13,NA,2024.12,13,LSINSERTION-13
LSINSERTION-13,NA,2025.04,13,LSINSERTION-13
LSPKL-24,NA,2025.01,13,LSPKL-24
LSPKL-24,NA,2025.02,13,LSPKL-24
CAL-4,NA,2023.02,15,CAL-4
DSPLGHT-15,NA,2024.08,15,DSPLGHT-15
BNP-5,NA,2023.04,15,BNP-5
DSPC-18,NA,2022.07,15,DSPC-18
DSPC-18,NA,2023.05,15,DSPC-18
DSPC-18,NA,2025.03,15,DSPC-18
DSPLGHT-1,NA,2025.02,15,DSPLGHT-1
ERRC-5,NA,2023.05,15,ERRC-5
ERRC-5,NA,2025.02,15,ERRC-5
LD-8,NA,2022.12,15,LD-8
LD-8,NA,2024.07,15,LD-8
PKL-11,NA,2023.06,15,PKL-11
PKL-11,NA,2023.07,15,PKL-11
PKL-16,NA,2023.05,15,PKL-16
PKL-16,NA,2023.04,15,PKL-16
PKL-17,NA,2024.06,15,PKL-17
PKL-17,NA,2025.02,15,PKL-17
PKL-25,NA,2022.05,15,PKL-25
QUAL-39,NA,2022.09,15,QUAL-39
QUAL-41,NA,2024.06,15,QUAL-41
READ-2,NA,2023.11,15,READ-2
READ-4,NA,2024.06,15,READ-4
READ-4,NA,2025.02,15,READ-4
QUAL-42,NA,2025.03,15,QUAL-42
SET-6,NA,2024.08,15,SET-6
DMC-3C,NA,2023.08,15,DMC-3C
DMC-3F,NA,2025.01,15,DMC-3F
DMC-9B,NA,2023.04,15,DMC-9B
LD-1,NA,2023.03,15,LD-1
LD-1,NA,2023.05,15,LD-1
LD-1,NA,2023.08,15,LD-1
LD-1,NA,2023.09,15,LD-1
LD-1,NA,2024.11,15,LD-1
LD-1,NA,2025.03,15,LD-1
LD-4,NA,2022.10,15,LD-4
LD-4,NA,2022.12,15,LD-4
LD-4,NA,2024.12,15,LD-4
LD-5,NA,2024.07,15,LD-5
PKL-5,NA,2022.10,15,PKL-5
PKL-5,NA,2023.01,15,PKL-5
QUAL-5,NA,2022.05,15,QUAL-5
SET-18,NA,2022.07,15,SET-18
SET-18,NA,2023.09,15,SET-18
DMC-6A,NA,2024.02,15,DMC-6A
DMC-6A,NA,2024.09,15,DMC-6A
DMC-9D,NA,2023.05,15,DMC-9D
DMC-9K,NA,2023.06,15,DMC-9K
DMC-13D,NA,2025.02,15,DMC-13D
ERRPOC-29,NA,2022.07,15,ERRPOC-29
ERRPOC-29,NA,2022.11,15,ERRPOC-29
ERRPOC-29,NA,2023.08,15,ERRPOC-29
ERRPOC-44,NA,2024.02,15,ERRPOC-44
ERRPOC-46,NA,2022.05,15,ERRPOC-46
LD-9,NA,2023.07,15,LD-9
LD-9,NA,2025.04,15,LD-9
WRLESS-2,NA,2024.03,15,WRLESS-2
WRLESS-2,NA,2024.07,15,WRLESS-2
BNP-4,NA,2023.03,15,BNP-4
BNP-4,NA,2025.02,15,BNP-4
LSDSPC-22,NA,2023.06,15,LSDSPC-22
LSDSPC-22A,NA,2022.07,15,LSDSPC-22A
LSDSPC-22A,NA,2023.02,15,LSDSPC-22A
BARPOC-4,NA,2024.07,15,BARPOC-4
DMPOC-11,NA,2025.04,15,DMPOC-11
LSQUAL-20,NA,2024.10,15,LSQUAL-20
LSPKL-12,NA,2025.03,15,LSPKL-12
LSINSERTION-4,NA,2025.03,15,LSINSERTION-4
BNP-5,NA,2022.12,21,BNP-5
BNP-5,NA,2023.12,21,BNP-5
DSPC-9,NA,2024.11,21,DSPC-9
DSPC-17,NA,2025.05,21,DSPC-17
DSPC-18,NA,2023.03,21,DSPC-18
DSPC-18,NA,2023.06,21,DSPC-18
DSPC-18,NA,2024.12,21,DSPC-18
DSPLGHT-1,NA,2024.05,21,DSPLGHT-1
DSPLGHT-1,NA,2024.07,21,DSPLGHT-1
DSPLGHT-1,NA,2024.09,21,DSPLGHT-1
ERRC-5,NA,2023.09,21,ERRC-5
LD-8,NA,2022.09,21,LD-8
LD-8,NA,2024.08,21,LD-8
PKL-11,NA,2022.09,21,PKL-11
PKL-11,NA,2022.10,21,PKL-11
PKL-11,NA,2023.03,21,PKL-11
PKL-12,NA,2022.05,21,PKL-12
PKL-16,NA,2024.07,21,PKL-16
PKL-17,NA,2024.08,21,PKL-17
PKL-17,NA,2025.01,21,PKL-17
QUAL-2,NA,2023.12,21,QUAL-2
QUAL-3,NA,2025.03,21,QUAL-3
QUAL-39,NA,2022.07,21,QUAL-39
QUAL-39,NA,2022.11,21,QUAL-39
READ-2,NA,2023.12,21,READ-2
READ-2,NA,2024.06,21,READ-2
READ-2,NA,2024.09,21,READ-2
READ-2,NA,2025.04,21,READ-2
READ-4,NA,2025.04,21,READ-4
READ-9,NA,2022.08,21,READ-9
QUAL-42,NA,2025.02,21,QUAL-42
DMC-3G,NA,2023.10,21,DMC-3G
DMC-9F,NA,2024.06,21,DMC-9F
LD-1,NA,2024.03,21,LD-1
LD-1,NA,2024.10,21,LD-1
PKL-5,NA,2023.06,21,PKL-5
PKL-5,NA,2025.05,21,PKL-5
SET-18,NA,2022.05,21,SET-18
SET-18,NA,2023.08,21,SET-18
DMC-6A,NA,2023.08,21,DMC-6A
DMC-6A,NA,2023.11,21,DMC-6A
DMC-6A,NA,2025.02,21,DMC-6A
DMC-6C,NA,2024.12,21,DMC-6C
DMC-9D,NA,2023.09,21,DMC-9D
DMC-9E,NA,2024.04,21,DMC-9E
DMC-9K,NA,2023.05,21,DMC-9K
DMC-9K,NA,2023.11,21,DMC-9K
DMC-9K,NA,2023.12,21,DMC-9K
DMC-9K,NA,2024.03,21,DMC-9K
DMC-9S,NA,2023.06,21,DMC-9S
DMC-9S,NA,2024.05,21,DMC-9S
DMC-9S,NA,2025.04,21,DMC-9S
ERRPOC-29,NA,2023.10,21,ERRPOC-29
ERRPOC-29,NA,2025.01,21,ERRPOC-29
ERRPOC-45,NA,2023.04,21,ERRPOC-45
LSINSERTION-3,NA,2022.10,21,LSINSERTION-3
LD-9,NA,2024.12,21,LD-9
LD-9,NA,2025.01,21,LD-9
WRLESS-2,NA,2023.02,21,WRLESS-2
WRLESS-2,NA,2025.05,21,WRLESS-2
BARPOC-4,NA,2024.02,21,BARPOC-4
LSREAD-31,NA,2024.10,21,LSREAD-31
LSREAD-31,NA,2024.12,21,LSREAD-31
LSQUAL-21,NA,2025.02,21,LSQUAL-21
CAL-4,NA,2025.05,14,CAL-4
DSPLGHT-15,NA,2022.06,14,DSPLGHT-15
DSPLGHT-15,NA,2022.09,14,DSPLGHT-15
BNP-5,NA,2022.07,14,BNP-5
BNP-5,NA,2022.08,14,BNP-5
BNP-5,NA,2022.10,14,BNP-5
BNP-5,NA,2024.07,14,BNP-5
DSPC-9,NA,2022.11,14,DSPC-9
DSPC-17,NA,2024.12,14,DSPC-17
DSPC-18,NA,2022.12,14,DSPC-18
DSPLGHT-1,NA,2025.05,14,DSPLGHT-1
ERRC-5,NA,2023.01,14,ERRC-5
ERRC-5,NA,2024.01,14,ERRC-5
ERRC-5,NA,2025.03,14,ERRC-5
LD-8,NA,2024.01,14,LD-8
PKL-11,NA,2023.05,14,PKL-11
PKL-11,NA,2024.08,14,PKL-11
PKL-16,NA,2022.05,14,PKL-16
PKL-16,NA,2023.10,14,PKL-16
PKL-16,NA,2024.12,14,PKL-16
PKL-17,NA,2022.08,14,PKL-17
PKL-17,NA,2022.09,14,PKL-17
PKL-17,NA,2024.11,14,PKL-17
QUAL-39,NA,2022.10,14,QUAL-39
QUAL-41,NA,2023.09,14,QUAL-41
QUAL-41,NA,2024.12,14,QUAL-41
QUAL-41,NA,2025.02,14,QUAL-41
QUAL-41,NA,2025.05,14,QUAL-41
READ-2,NA,2022.10,14,READ-2
READ-2,NA,2025.01,14,READ-2
DMC-9,NA,2025.05,14,DMC-9
DMC-3C,NA,2024.08,14,DMC-3C
DMC-3C,NA,2024.11,14,DMC-3C
DMC-9F,NA,2023.05,14,DMC-9F
LD-4,NA,2022.06,14,LD-4
LD-4,NA,2024.04,14,LD-4
PKL-5,NA,2023.05,14,PKL-5
SET-18,NA,2025.05,14,SET-18
DMC-6A,NA,2023.12,14,DMC-6A
DMC-6A,NA,2024.06,14,DMC-6A
DMC-6A,NA,2024.12,14,DMC-6A
DMC-9K,NA,2023.09,14,DMC-9K
DMC-9S,NA,2025.05,14,DMC-9S
DMC-13D,NA,2023.05,14,DMC-13D
ERRPOC-29,NA,2022.12,14,ERRPOC-29
ERRPOC-29,NA,2023.01,14,ERRPOC-29
ERRPOC-46,NA,2022.12,14,ERRPOC-46
ERRPOC-46,NA,2023.01,14,ERRPOC-46
LSINSERTION-19,NA,2024.09,14,LSINSERTION-19
LD-9,NA,2023.02,14,LD-9
WRLESS-2,NA,2022.09,14,WRLESS-2
WRLESS-2,NA,2023.06,14,WRLESS-2
WRLESS-2,NA,2024.04,14,WRLESS-2
LSDSPC-22A,NA,2022.06,14,LSDSPC-22A
LSDSPC-22A,NA,2024.01,14,LSDSPC-22A
LSINSERTION-6,NA,2024.09,14,LSINSERTION-6
BARPOC-4,NA,2025.03,14,BARPOC-4
DMPOC-11,NA,2023.12,14,DMPOC-11
DMPOC-11,NA,2024.06,14,DMPOC-11
DMPOC-10,NA,2023.09,14,DMPOC-10
LSQUAL-20,NA,2024.11,14,LSQUAL-20
LSPKL-12,NA,2024.10,14,LSPKL-12
LSPKL-12,NA,2025.02,14,LSPKL-12
LSPKL-14,NA,2025.01,14,LSPKL-14
ALARM-1,NA,2022.12,198,ALARM-1
BNP-8,NA,2022.12,922,BNP-8
